CustomerID,first_purchase,last_purchase,frequency,monetary_value,tenure_days,recency_days,avg_order_value
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,46,46,147.12
12865,2011-08-08 10:11:00,2011-08-08 10:11:00,1,981.38,31,31,981.38
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,499.12,191,191,499.12
12867,2010-12-14 16:39:00,2011-09-04 13:35:00,6,3015.96,268,4,502.66
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.06,281,93,267.84
12871,2011-05-16 13:32:00,2011-05-16 13:32:00,1,132.0,115,115,132.0
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,273,234,299.98
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,190,190,374.0
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.23,270,51,171.62
12876,2011-05-27 13:34:00,2011-05-27 13:34:00,1,666.43,104,104,666.43
12877,2010-12-16 12:23:00,2011-08-07 11:40:00,9,1059.23,266,32,117.69
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,174,144,427.5
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,183,183,298.0
12885,2011-08-08 11:45:00,2011-08-08 11:45:00,1,645.35,31,31,645.35
12886,2011-05-04 11:21:00,2011-05-04 11:21:00,1,775.0,127,127,775.0
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,163,122,177.06
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,200,93,110.33
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,209,112,108.25
12901,2011-03-14 10:41:00,2011-08-23 10:56:00,19,11639.47,178,16,612.6
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,172,172,138.68
12904,2011-06-20 13:18:00,2011-06-20 13:18:00,1,244.69,80,80,244.69
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,220,84,375.0
12909,2011-03-31 12:51:00,2011-05-22 11:52:00,3,1528.37,161,109,509.46
12910,2011-04-12 10:01:00,2011-07-28 14:36:00,4,1486.9,149,42,371.72
12913,2010-12-06 16:36:00,2011-03-02 10:49:00,3,866.39,276,190,288.8
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,280,56,181.82
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,2944.95,228,46,736.24
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,36,36,594.0
12919,2011-06-23 09:22:00,2011-08-15 11:39:00,3,441.65,77,24,147.22
12921,2010-12-01 15:06:00,2011-09-02 13:01:00,24,10083.47,281,6,420.14
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,69,69,405.38
12924,2011-01-16 11:49:00,2011-05-25 13:35:00,3,647.32,235,106,215.77
12928,2010-12-15 15:45:00,2011-07-15 08:09:00,3,1136.14,267,55,378.71
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,219,219,117.85
12930,2011-06-21 13:25:00,2011-06-21 13:25:00,1,221.56,79,79,221.56
12931,2010-12-17 09:45:00,2011-08-30 11:54:00,11,32530.7,265,9,2957.34
12933,2011-03-01 11:30:00,2011-06-21 16:13:00,2,357.49,191,79,178.74
12935,2011-01-24 13:58:00,2011-08-22 12:22:00,4,1535.34,227,17,383.84
12937,2011-03-17 14:19:00,2011-05-26 14:17:00,2,428.23,175,105,214.12
12939,2011-01-09 11:20:00,2011-07-24 12:51:00,4,7990.08,242,46,1997.52
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,675.6,273,39,225.2
12944,2010-12-20 10:41:00,2010-12-20 10:41:00,1,286.95,262,262,286.95
12945,2011-02-24 14:15:00,2011-02-24 14:15:00,1,462.95,196,196,462.95
12947,2010-12-01 16:21:00,2011-07-19 10:06:00,6,1603.99,281,51,267.33
12948,2011-03-20 10:17:00,2011-08-26 14:45:00,4,1423.96,172,13,355.99
12949,2011-04-01 13:20:00,2011-08-17 15:11:00,7,3449.42,160,22,492.77
12951,2011-01-13 10:33:00,2011-06-19 10:35:00,5,751.78,238,81,150.36
12955,2011-03-17 09:03:00,2011-09-08 12:48:00,6,1843.36,175,0,307.23
12956,2011-02-06 16:08:00,2011-02-06 16:08:00,1,108.07,214,214,108.07
12957,2011-01-04 12:18:00,2011-06-06 13:43:00,4,1715.29,247,94,428.82
12962,2011-08-18 13:38:00,2011-08-18 13:38:00,1,170.54,21,21,170.54
12963,2010-12-09 09:14:00,2010-12-09 09:14:00,1,365.8,273,273,365.8
12967,2010-12-03 09:49:00,2010-12-16 19:10:00,2,1660.9,279,266,830.45
12968,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,20,20,135.95
12970,2011-01-21 14:04:00,2011-01-21 14:21:00,2,23.8,230,230,11.9
12971,2010-12-02 16:42:00,2011-09-08 14:02:00,64,8165.32,280,0,127.58
12974,2011-05-26 09:33:00,2011-05-26 09:33:00,1,144.8,105,105,144.8
12976,2011-05-12 09:55:00,2011-05-12 09:55:00,1,738.6,119,119,738.6
12977,2011-07-06 16:40:00,2011-07-06 16:40:00,1,39.24,64,64,39.24
12980,2010-12-16 11:36:00,2011-07-05 09:34:00,9,7374.9,266,65,819.43
12981,2011-07-29 14:14:00,2011-07-29 14:14:00,1,187.18,41,41,187.18
12982,2011-04-11 11:51:00,2011-04-11 11:51:00,1,390.54,150,150,390.54
12987,2011-05-26 12:00:00,2011-05-26 12:00:00,1,304.3,105,105,304.3
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,505.82,200,200,505.82
12989,2010-12-10 13:24:00,2011-07-05 09:16:00,8,4469.14,272,65,558.64
12990,2011-02-02 15:39:00,2011-06-07 14:27:00,2,263.9,218,93,131.95
12991,2011-08-19 14:39:00,2011-08-19 14:39:00,1,303.56,20,20,303.56
12993,2011-02-14 14:29:00,2011-08-11 12:01:00,3,372.4,206,28,124.13
12994,2011-03-16 08:31:00,2011-08-11 17:02:00,2,645.47,176,28,322.74
12997,2011-01-26 15:49:00,2011-04-17 13:02:00,2,608.47,225,144,304.24
12999,2011-04-08 10:26:00,2011-05-27 13:24:00,3,455.88,153,104,151.96
13000,2010-12-10 10:26:00,2011-08-25 10:43:00,3,534.85,272,14,178.28
13001,2011-01-17 12:45:00,2011-07-04 16:08:00,11,8582.57,234,66,780.23
13002,2011-01-25 15:18:00,2011-01-25 15:18:00,1,120.95,226,226,120.95
13003,2011-05-09 08:23:00,2011-08-26 10:50:00,3,149.05,122,13,49.68
13004,2010-12-17 08:20:00,2011-08-17 14:44:00,12,3785.09,265,22,315.42
13005,2011-04-07 13:32:00,2011-06-19 10:53:00,2,513.7,154,81,256.85
13008,2011-01-20 14:24:00,2011-01-20 14:24:00,1,229.47,231,231,229.47
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,1,50.55,280,280,50.55
13012,2011-02-18 09:43:00,2011-07-14 09:58:00,4,1012.31,202,56,253.08
13013,2010-12-03 12:28:00,2011-09-08 11:46:00,9,3686.09,279,0,409.57
13014,2011-03-03 18:28:00,2011-08-18 10:06:00,5,2022.48,189,21,404.5
13015,2011-04-04 14:28:00,2011-05-26 16:25:00,4,1763.04,157,105,440.76
13016,2011-08-08 15:00:00,2011-08-08 15:00:00,1,425.25,31,31,425.25
13018,2011-02-17 11:05:00,2011-09-08 12:01:00,18,5075.71,203,0,281.98
13021,2010-12-16 10:12:00,2011-06-26 11:53:00,4,1152.47,266,74,288.12
13023,2011-08-02 09:34:00,2011-08-02 09:34:00,1,291.4,37,37,291.4
13026,2011-03-09 11:35:00,2011-09-08 10:01:00,3,604.2,183,0,201.4
13027,2010-12-20 12:45:00,2011-08-18 09:39:00,6,6912.0,262,21,1152.0
13029,2010-12-21 13:53:00,2011-07-24 11:37:00,2,773.2,261,46,386.6
13030,2010-12-06 14:31:00,2010-12-06 14:31:00,1,402.36,276,276,402.36
13033,2010-12-17 14:23:00,2010-12-17 14:23:00,1,190.55,265,265,190.55
13034,2010-12-05 14:52:00,2010-12-05 14:52:00,1,165.86,277,277,165.86
13035,2011-03-24 09:21:00,2011-03-24 09:21:00,1,333.0,168,168,333.0
13037,2011-03-28 15:42:00,2011-07-24 15:46:00,3,881.07,164,46,293.69
13038,2011-02-22 11:43:00,2011-06-09 10:31:00,2,591.76,198,91,295.88
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.42,181,181,516.42
13044,2011-02-21 15:20:00,2011-02-21 15:20:00,1,560.47,199,199,560.47
13045,2011-09-01 15:04:00,2011-09-01 15:04:00,1,305.28,7,7,305.28
13046,2011-03-18 15:43:00,2011-03-18 15:43:00,1,197.72,174,174,197.72
13047,2010-12-01 08:34:00,2011-08-04 17:58:00,8,2682.01,281,35,335.25
13048,2011-01-16 14:36:00,2011-08-18 11:23:00,3,1358.55,235,21,452.85
13049,2011-01-25 16:33:00,2011-01-25 16:33:00,1,153.78,226,226,153.78
13050,2010-12-08 09:30:00,2011-08-25 14:21:00,13,4505.99,274,14,346.61
13052,2011-05-11 14:12:00,2011-05-11 14:12:00,1,348.15,120,120,348.15
13055,2011-05-10 08:58:00,2011-05-10 08:58:00,1,344.86,121,121,344.86
13058,2011-07-11 12:01:00,2011-07-11 12:01:00,1,47.55,59,59,47.55
13059,2011-04-04 10:40:00,2011-04-04 10:40:00,1,183.4,157,157,183.4
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53,161,161,307.53
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,99,99,346.98
13064,2011-01-16 13:41:00,2011-07-10 11:34:00,2,659.25,235,60,329.62
13065,2010-12-01 16:52:00,2010-12-01 16:52:00,1,205.86,281,281,205.86
13068,2011-01-24 08:20:00,2011-01-24 08:20:00,1,165.0,227,227,165.0
13069,2010-12-05 11:02:00,2011-09-01 11:48:00,20,3870.02,277,7,193.5
13070,2011-05-31 13:45:00,2011-05-31 13:45:00,1,228.8,100,100,228.8
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,174,174,177.15
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,37,37,919.61
13077,2010-12-08 14:59:00,2011-02-22 16:19:00,3,576.19,274,198,192.06
13078,2010-12-08 09:07:00,2011-08-25 10:16:00,15,6917.15,274,14,461.14
13079,2011-07-22 14:41:00,2011-07-22 14:41:00,1,23.8,48,48,23.8
13080,2011-06-13 14:59:00,2011-06-13 14:59:00,1,58.08,87,87,58.08
13081,2010-12-03 17:20:00,2011-07-19 11:47:00,8,18870.12,279,51,2358.76
13082,2011-01-05 15:42:00,2011-08-05 16:16:00,9,3613.63,246,34,401.51
13085,2011-02-17 13:57:00,2011-07-05 12:11:00,2,416.08,203,65,208.04
13089,2010-12-05 10:27:00,2011-09-01 11:33:00,71,43260.74,277,7,609.31
13090,2010-12-02 07:48:00,2011-07-26 14:51:00,8,4897.02,280,44,612.13
13092,2010-12-15 12:27:00,2011-05-12 10:22:00,4,439.75,267,119,109.94
13093,2010-12-01 15:00:00,2011-03-09 12:14:00,8,7832.47,281,183,979.06
13094,2010-12-06 10:34:00,2011-08-02 12:35:00,10,1545.72,276,37,154.57
13097,2010-12-14 15:13:00,2011-08-09 12:07:00,8,4636.51,268,30,579.56
13098,2011-01-26 13:46:00,2011-09-06 15:34:00,18,15169.46,225,2,842.75
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.36,7,7,207.36
13101,2011-04-19 14:37:00,2011-04-19 14:37:00,1,101.19,142,142,101.19
13102,2010-12-09 13:38:00,2011-07-29 12:03:00,19,4961.7,273,41,261.14
13104,2010-12-20 11:58:00,2011-07-29 15:25:00,3,376.44,262,41,125.48
13106,2011-07-29 15:12:00,2011-07-29 15:12:00,1,76.5,41,41,76.5
13107,2011-01-10 12:28:00,2011-06-17 08:57:00,2,935.22,241,83,467.61
13108,2010-12-02 10:35:00,2010-12-02 10:35:00,1,350.06,280,280,350.06
13109,2011-07-05 14:56:00,2011-07-05 14:56:00,1,369.85,65,65,369.85
13110,2011-02-01 15:24:00,2011-07-25 16:20:00,5,1042.24,219,45,208.45
13113,2010-12-08 13:21:00,2011-08-18 10:10:00,20,10787.06,274,21,539.35
13115,2011-06-08 16:15:00,2011-06-08 16:15:00,1,878.55,92,92,878.55
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,1,501.14,46,46,501.14
13117,2010-12-02 13:11:00,2011-08-10 10:09:00,7,841.77,280,29,120.25
13118,2011-02-24 12:32:00,2011-05-15 13:22:00,3,799.7,196,116,266.57
13120,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.6,146,146,30.6
13121,2011-03-15 16:47:00,2011-03-15 16:47:00,1,283.73,177,177,283.73
13122,2011-04-13 14:12:00,2011-09-06 15:53:00,2,922.39,148,2,461.2
13124,2010-12-15 15:00:00,2011-04-01 14:58:00,2,2516.47,267,160,1258.23
13126,2010-12-08 11:42:00,2011-03-31 16:40:00,5,1077.42,274,161,215.48
13130,2011-09-06 15:30:00,2011-09-06 15:30:00,1,64.0,2,2,64.0
13131,2011-06-05 10:54:00,2011-06-05 10:54:00,1,324.9,95,95,324.9
13132,2011-03-23 12:44:00,2011-03-23 12:44:00,1,77.3,169,169,77.3
13133,2011-02-08 15:48:00,2011-03-11 10:31:00,2,109.8,212,181,54.9
13134,2011-04-13 12:57:00,2011-06-09 11:37:00,3,885.74,148,91,295.25
13135,2011-05-27 10:52:00,2011-05-27 10:52:00,1,3096.0,104,104,3096.0
13136,2011-05-11 12:47:00,2011-07-20 12:01:00,3,1226.68,120,50,408.89
13137,2011-02-04 11:54:00,2011-09-08 12:42:00,5,1888.32,216,0,377.66
13138,2010-12-02 15:03:00,2011-07-29 13:34:00,3,489.45,280,41,163.15
13139,2011-03-25 11:57:00,2011-08-22 10:04:00,3,1710.94,167,17,570.31
13140,2010-12-08 15:12:00,2011-08-23 15:33:00,3,422.47,274,16,140.82
13141,2011-01-28 13:04:00,2011-05-09 15:33:00,4,1401.03,223,122,350.26
13144,2011-01-11 11:15:00,2011-01-11 11:15:00,1,110.95,240,240,110.95
13145,2010-12-02 18:06:00,2011-08-04 19:06:00,2,413.8,280,35,206.9
13147,2011-09-01 12:28:00,2011-09-01 12:28:00,1,118.8,7,7,118.8
13148,2010-12-10 13:06:00,2011-07-29 08:30:00,10,2766.01,272,41,276.6
13149,2011-02-23 13:57:00,2011-08-25 13:40:00,3,1132.62,197,14,377.54
13151,2011-02-17 12:29:00,2011-02-17 12:29:00,1,1257.87,203,203,1257.87
13155,2010-12-06 12:44:00,2011-01-17 11:21:00,2,569.2,276,234,284.6
13157,2011-02-14 14:03:00,2011-07-21 14:34:00,3,873.2,206,49,291.07
13158,2011-01-25 09:58:00,2011-09-06 11:58:00,4,1201.06,226,2,300.26
13159,2011-08-16 11:44:00,2011-08-25 15:12:00,2,843.09,23,14,421.54
13161,2011-01-30 14:03:00,2011-01-30 14:03:00,1,112.75,221,221,112.75
13162,2011-01-09 10:43:00,2011-08-09 15:59:00,4,1688.29,242,30,422.07
13165,2010-12-23 14:06:00,2010-12-23 14:06:00,1,354.64,259,259,354.64
13166,2011-03-01 15:16:00,2011-03-01 15:16:00,1,417.2,191,191,417.2
13167,2011-07-19 12:13:00,2011-08-01 12:12:00,2,417.55,51,38,208.78
13168,2011-01-25 13:55:00,2011-05-24 13:56:00,3,953.06,226,107,317.69
13169,2011-04-01 14:24:00,2011-04-01 14:24:00,1,505.2,160,160,505.2
13171,2011-02-13 14:16:00,2011-02-13 14:16:00,1,140.35,207,207,140.35
13173,2010-12-07 14:30:00,2010-12-07 14:30:00,1,165.94,275,275,165.94
13174,2010-12-05 16:24:00,2011-01-27 15:36:00,2,2030.06,277,224,1015.03
13178,2010-12-14 12:22:00,2011-07-29 13:37:00,8,4391.73,268,41,548.97
13183,2011-01-09 10:50:00,2011-08-30 16:53:00,6,2394.98,242,9,399.16
13184,2011-02-22 17:25:00,2011-08-01 11:12:00,9,1471.1,198,38,163.46
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,1,71.4,175,175,71.4
13186,2011-08-03 09:09:00,2011-09-07 11:46:00,2,1301.94,36,1,650.97
13187,2011-01-06 18:57:00,2011-01-06 18:57:00,1,236.02,245,245,236.02
13189,2011-08-16 13:12:00,2011-08-16 13:12:00,1,127.0,23,23,127.0
13192,2011-05-18 14:57:00,2011-09-05 14:13:00,2,911.94,113,3,455.97
13194,2011-07-27 09:01:00,2011-07-27 09:01:00,1,60.7,43,43,60.7
13196,2011-03-22 14:24:00,2011-03-22 14:24:00,1,512.13,170,170,512.13
13198,2010-12-13 09:29:00,2011-08-11 12:48:00,5,3009.18,269,28,601.84
13199,2010-12-08 10:51:00,2011-09-08 14:53:00,21,4725.16,274,0,225.01
13200,2011-08-05 14:50:00,2011-08-05 14:50:00,1,319.32,34,34,319.32
13203,2011-04-11 14:40:00,2011-08-11 10:29:00,2,309.86,150,28,154.93
13207,2011-07-12 11:35:00,2011-07-12 11:35:00,1,197.52,58,58,197.52
13208,2011-02-03 19:32:00,2011-07-07 14:18:00,4,828.82,217,63,207.2
13209,2010-12-13 10:31:00,2011-08-03 12:10:00,5,4156.08,269,36,831.22
13210,2011-09-07 08:18:00,2011-09-07 08:18:00,1,353.48,1,1,353.48
13211,2010-12-13 16:17:00,2011-09-05 17:36:00,2,784.64,269,3,392.32
13213,2011-05-24 12:22:00,2011-08-03 13:06:00,4,963.88,107,36,240.97
13216,2011-03-17 12:18:00,2011-03-17 12:18:00,1,333.74,175,175,333.74
13217,2011-07-06 12:08:00,2011-08-09 15:32:00,3,533.98,64,30,177.99
13218,2011-08-04 16:59:00,2011-08-04 16:59:00,1,62.64,35,35,62.64
13220,2011-04-17 10:59:00,2011-06-07 11:10:00,3,726.49,144,93,242.16
13221,2010-12-15 13:24:00,2011-04-13 16:58:00,2,844.86,267,148,422.43
13223,2011-04-21 15:16:00,2011-05-23 13:03:00,2,163.2,140,108,81.6
13224,2011-07-11 14:10:00,2011-07-11 14:10:00,1,1212.26,59,59,1212.26
13225,2010-12-13 09:49:00,2011-07-19 16:36:00,5,4299.56,269,51,859.91
13226,2011-03-11 14:35:00,2011-03-11 14:35:00,1,108.21,181,181,108.21
13227,2011-05-22 11:47:00,2011-05-22 11:47:00,1,257.7,109,109,257.7
13229,2011-04-28 12:07:00,2011-04-28 12:07:00,1,160.95,133,133,160.95
13230,2010-12-09 19:28:00,2011-07-24 16:18:00,12,2195.23,273,46,182.94
13232,2011-04-10 13:48:00,2011-09-02 13:18:00,5,1018.45,151,6,203.69
13233,2011-01-07 14:49:00,2011-01-07 14:49:00,1,304.24,244,244,304.24
13235,2011-05-11 17:13:00,2011-05-11 17:13:00,1,1031.07,120,120,1031.07
13236,2011-08-25 08:58:00,2011-08-25 08:58:00,1,439.23,14,14,439.23
13238,2010-12-14 14:37:00,2011-06-29 12:12:00,2,318.85,268,71,159.43
13239,2011-03-23 10:25:00,2011-03-23 10:25:00,1,329.56,169,169,329.56
13240,2010-12-09 12:49:00,2011-09-04 14:08:00,4,648.7,273,4,162.18
13242,2011-05-10 12:26:00,2011-08-19 12:53:00,3,270.4,121,20,90.13
13243,2011-05-20 13:14:00,2011-05-20 13:14:00,1,585.12,111,111,585.12
13244,2011-09-08 11:46:00,2011-09-08 11:46:00,1,121.74,1,0,121.74
13246,2011-01-13 13:36:00,2011-06-16 12:51:00,5,1838.51,238,84,367.7
13248,2011-06-03 13:05:00,2011-08-07 12:40:00,2,465.68,97,32,232.84
13249,2011-03-23 15:26:00,2011-09-08 13:26:00,3,711.41,169,0,237.14
13253,2011-01-04 15:43:00,2011-07-06 10:09:00,2,1030.4,247,64,515.2
13255,2010-12-01 11:58:00,2010-12-01 11:58:00,1,225.7,281,281,225.7
13258,2011-05-18 13:11:00,2011-05-18 13:11:00,1,198.87,113,113,198.87
13261,2011-02-27 10:41:00,2011-03-16 12:22:00,2,944.1,193,176,472.05
13262,2011-03-21 15:06:00,2011-03-21 15:06:00,1,200.29,171,171,200.29
13263,2011-01-18 16:31:00,2011-08-23 17:31:00,23,4844.57,233,16,210.63
13265,2011-03-11 09:54:00,2011-06-09 09:28:00,3,1450.66,181,91,483.55
13266,2011-03-28 10:14:00,2011-08-19 09:35:00,8,2535.58,164,20,316.95
13267,2010-12-08 09:20:00,2011-09-08 15:36:00,15,3119.34,274,0,207.96
13268,2011-03-17 13:20:00,2011-06-23 11:38:00,6,2117.81,175,77,352.97
13269,2010-12-05 11:51:00,2011-08-22 12:10:00,8,2978.5,277,17,372.31
13270,2010-12-08 14:53:00,2010-12-08 14:53:00,1,590.0,274,274,590.0
13273,2011-08-18 14:02:00,2011-08-18 14:02:00,1,138.98,21,21,138.98
13276,2011-09-01 10:03:00,2011-09-01 10:03:00,1,137.38,7,7,137.38
13277,2011-07-29 10:06:00,2011-08-15 14:50:00,2,125.9,41,24,62.95
13280,2011-01-06 17:10:00,2011-08-09 13:14:00,3,798.46,245,30,266.15
13282,2011-05-03 12:03:00,2011-06-30 13:17:00,2,773.1,128,70,386.55
13283,2011-06-07 12:39:00,2011-06-07 12:39:00,1,25.5,93,93,25.5
13284,2011-01-13 09:23:00,2011-01-13 09:23:00,1,201.19,238,238,201.19
13285,2011-02-22 17:13:00,2011-07-01 14:53:00,3,1970.1,198,69,656.7
13291,2011-07-07 10:36:00,2011-07-07 10:36:00,1,361.11,63,63,361.11
13292,2011-02-28 15:00:00,2011-02-28 15:00:00,1,249.57,192,192,249.57
13294,2011-04-04 12:37:00,2011-06-03 08:54:00,2,873.74,157,97,436.87
13295,2010-12-15 11:21:00,2010-12-15 11:21:00,1,201.2,267,267,201.2
13296,2011-07-25 13:46:00,2011-07-25 13:46:00,1,87.4,45,45,87.4
13299,2011-03-16 12:55:00,2011-03-16 12:55:00,1,142.5,176,176,142.5
13300,2011-06-23 13:09:00,2011-06-23 13:09:00,1,371.89,77,77,371.89
13301,2011-02-20 13:13:00,2011-08-28 11:25:00,4,600.19,200,11,150.05
13302,2011-07-07 17:56:00,2011-07-07 17:56:00,1,63.75,63,63,63.75
13304,2010-12-23 14:35:00,2010-12-23 14:35:00,1,300.42,259,259,300.42
13305,2010-12-02 12:10:00,2011-09-08 10:02:00,8,1471.25,280,0,183.91
13307,2011-08-11 17:14:00,2011-08-11 17:14:00,1,15.0,28,28,15.0
13308,2011-05-20 13:13:00,2011-05-20 13:13:00,1,814.95,111,111,814.95
13309,2011-02-04 12:29:00,2011-05-17 12:44:00,2,546.64,216,114,273.32
13310,2011-01-19 14:50:00,2011-05-17 13:26:00,2,817.65,232,114,408.82
13311,2011-07-12 14:26:00,2011-07-12 14:26:00,1,490.11,58,58,490.11
13313,2011-01-04 10:00:00,2011-07-21 18:19:00,3,918.34,247,49,306.11
13316,2011-03-30 13:01:00,2011-07-31 11:48:00,2,3535.18,162,39,1767.59
13317,2010-12-16 09:22:00,2011-05-25 10:35:00,5,1313.98,266,106,262.8
13319,2010-12-09 10:04:00,2011-08-18 16:43:00,18,6897.07,273,21,383.17
13320,2011-05-10 10:29:00,2011-08-25 12:10:00,3,981.15,121,14,327.05
13324,2010-12-14 09:50:00,2011-05-20 14:06:00,7,3798.99,268,111,542.71
13327,2010-12-09 15:32:00,2011-08-19 11:55:00,7,2738.75,273,20,391.25
13328,2011-01-27 15:22:00,2011-01-27 15:22:00,1,1308.48,224,224,1308.48
13329,2010-12-08 10:11:00,2010-12-08 10:11:00,1,304.2,274,274,304.2
13330,2011-01-28 10:08:00,2011-09-08 12:27:00,3,1140.93,223,0,380.31
13334,2011-02-07 11:42:00,2011-06-02 11:33:00,2,2708.59,213,98,1354.3
13338,2011-07-05 09:06:00,2011-07-05 09:06:00,1,437.02,65,65,437.02
13339,2011-05-23 08:31:00,2011-05-23 08:31:00,1,860.12,108,108,860.12
13340,2011-03-08 11:39:00,2011-08-26 09:55:00,5,9229.54,184,13,1845.91
13341,2011-03-24 09:50:00,2011-03-24 09:50:00,1,775.85,168,168,775.85
13343,2011-06-15 12:24:00,2011-06-15 12:24:00,1,303.43,85,85,303.43
13344,2011-03-07 10:28:00,2011-03-07 10:28:00,1,1656.15,185,185,1656.15
13345,2011-02-25 09:01:00,2011-02-25 09:01:00,1,339.5,195,195,339.5
13355,2011-08-09 14:48:00,2011-08-09 14:48:00,1,674.7,30,30,674.7
13357,2011-03-27 13:56:00,2011-03-27 13:56:00,1,609.4,165,165,609.4
13358,2011-03-16 11:52:00,2011-03-16 11:52:00,1,389.03,176,176,389.03
13362,2011-02-25 11:33:00,2011-04-08 08:21:00,2,1581.53,195,153,790.76
13365,2011-05-06 12:00:00,2011-05-06 12:00:00,1,700.6,125,125,700.6
13368,2011-01-06 12:32:00,2011-03-28 09:59:00,2,573.4,245,164,286.7
13369,2010-12-09 11:30:00,2010-12-09 11:30:00,1,258.28,273,273,258.28
13370,2010-12-03 10:26:00,2010-12-03 10:26:00,1,754.87,279,279,754.87
13373,2011-03-08 14:35:00,2011-07-04 12:19:00,2,2055.58,184,66,1027.79
13376,2011-04-19 13:03:00,2011-09-01 16:16:00,3,869.76,142,7,289.92
13379,2011-07-26 12:26:00,2011-07-26 12:26:00,1,136.29,44,44,136.29
13381,2011-02-14 10:10:00,2011-08-18 13:47:00,4,2461.33,206,21,615.33
13382,2011-03-04 10:03:00,2011-03-04 10:03:00,1,222.99,188,188,222.99
13384,2011-06-14 12:47:00,2011-08-03 09:40:00,2,1755.84,86,36,877.92
13385,2011-01-14 09:52:00,2011-01-14 09:52:00,1,534.57,237,237,534.57
13388,2011-07-31 12:52:00,2011-07-31 12:52:00,2,677.1,39,39,338.55
13389,2011-04-21 12:12:00,2011-04-21 12:12:00,1,257.89,140,140,257.89
13391,2011-05-20 10:50:00,2011-05-20 10:50:00,1,59.8,111,111,59.8
13394,2011-02-03 10:39:00,2011-08-16 09:25:00,5,1543.45,217,23,308.69
13395,2011-06-07 15:04:00,2011-06-07 15:04:00,1,307.72,93,93,307.72
13396,2011-01-24 13:37:00,2011-01-24 13:37:00,1,387.27,227,227,387.27
13397,2011-01-04 13:50:00,2011-08-21 11:29:00,4,1228.19,247,18,307.05
13398,2011-05-31 13:17:00,2011-05-31 13:17:00,1,457.34,100,100,457.34
13402,2010-12-02 17:12:00,2011-08-04 15:51:00,2,621.23,280,35,310.62
13404,2011-05-11 11:57:00,2011-05-11 11:57:00,1,217.81,120,120,217.81
13405,2011-01-26 09:27:00,2011-05-19 16:31:00,2,557.45,225,112,278.73
13408,2010-12-01 10:39:00,2011-09-01 10:38:00,41,17836.68,281,7,435.04
13410,2011-02-21 14:38:00,2011-06-05 15:52:00,3,545.04,199,95,181.68
13411,2011-08-24 13:57:00,2011-08-24 13:57:00,1,213.55,15,15,213.55
13414,2011-02-16 12:13:00,2011-07-29 11:45:00,3,1390.5,204,41,463.5
13417,2011-05-18 16:26:00,2011-05-18 16:26:00,1,236.0,113,113,236.0
13418,2010-12-02 10:45:00,2011-09-02 09:43:00,15,4744.13,280,6,316.28
13420,2011-06-22 11:35:00,2011-07-13 08:48:00,2,159.85,78,57,79.92
13421,2011-02-22 15:46:00,2011-02-22 15:46:00,1,814.54,198,198,814.54
13425,2011-02-18 08:34:00,2011-08-23 17:13:00,3,1624.21,202,16,541.4
13426,2010-12-15 12:43:00,2011-06-10 09:23:00,5,1558.68,267,90,311.74
13427,2011-05-08 15:58:00,2011-08-11 12:53:00,2,464.86,123,28,232.43
13434,2011-09-04 10:35:00,2011-09-04 10:35:00,1,72.84,4,4,72.84
13435,2011-06-03 17:07:00,2011-08-21 13:43:00,3,1088.12,97,18,362.71
13437,2011-06-02 14:30:00,2011-09-01 18:20:00,4,2173.6,98,7,543.4
