customer_id,tenure_days,recency_days,frequency,avg_order_value,monetary_value,support_tickets,discount_usage_rate,churned
C00485,95,359,4,1009.78,4039.13,1,0.1867,1
C00486,842,188,7,551.16,3858.11,1,0.1739,1
C00487,106,78,2,95.16,190.33,1,0.1646,1
C00488,72,127,1,3234.45,3234.45,0,0.0562,1
C00489,338,38,6,1516.26,9097.57,0,0.3009,0
C00490,324,329,5,1146.06,5730.31,0,0.33,1
C00491,888,334,7,786.1,5502.71,1,0.142,0
C00492,1247,393,9,165.5,1489.47,0,0.4912,1
C00493,964,56,7,857.63,6003.41,2,0.0136,1
C00494,1270,102,2,1586.07,3172.13,0,0.3567,0
C00495,553,1,6,1291.47,7748.82,1,0.3394,0
C00496,1360,192,6,1067.73,6406.4,0,0.0736,0
C00497,389,271,4,983.72,3934.89,0,0.2705,1
C00498,1115,116,5,634.33,3171.66,2,0.4587,0
C00499,272,60,6,226.4,1358.38,1,0.1255,1
C00500,883,41,3,387.51,1162.54,0,0.4623,0
C00501,473,158,4,1373.18,5492.71,0,0.2743,1
C00502,934,317,6,1605.36,9632.17,1,0.2112,0
C00503,696,129,2,410.8,821.6,0,0.0788,1
C00504,193,266,6,708.08,4248.5,0,0.1897,0
C00505,911,384,6,1364.27,8185.62,2,0.4624,1
C00506,1124,29,6,1284.24,7705.43,1,0.3939,1
C00507,1309,39,9,1099.07,9891.61,0,0.3759,0
C00508,1369,294,5,1428.91,7144.53,1,0.2145,1
C00509,962,22,8,319.85,2558.82,2,0.4198,0
C00510,976,190,4,990.92,3963.66,0,0.2824,0
C00511,833,311,8,766.5,6131.96,0,0.3808,1
C00512,1401,309,7,591.15,4138.02,0,0.2207,0
C00513,538,133,2,1291.04,2582.09,1,0.5185,1
C00514,762,45,5,1291.46,6457.29,0,0.1606,1
C00515,663,225,9,1904.7,17142.32,2,0.4123,1
C00516,513,151,4,1861.24,7444.97,0,0.2345,0
C00517,977,3,8,912.61,7300.9,0,0.2306,0
C00518,117,346,6,990.37,5942.23,0,0.5823,0
C00519,966,395,6,430.46,2582.75,1,0.3845,0
C00520,1260,11,5,1018.8,5094.02,2,0.2315,0
C00521,340,260,6,1274.32,7645.91,4,0.2217,1
C00522,381,103,3,1181.42,3544.27,1,0.0685,0
C00523,1220,262,9,444.99,4004.93,2,0.2159,0
C00524,464,40,4,1899.95,7599.8,1,0.3951,0
C00525,1249,299,9,1082.28,9740.54,0,0.2037,0
C00526,953,40,6,671.47,4028.83,2,0.5023,0
C00527,1472,145,5,1559.83,7799.15,2,0.1513,1
C00528,731,129,4,996.94,3987.76,0,0.5476,0
C00529,1344,160,5,2761.81,13809.06,1,0.0436,0
C00530,1385,188,8,1170.65,9365.21,0,0.2039,0
C00531,179,175,8,1014.0,8112.02,0,0.6021,0
C00532,348,76,5,1188.89,5944.44,0,0.2235,0
C00533,669,317,4,1860.02,7440.06,1,0.4871,0
C00534,430,384,7,549.65,3847.56,0,0.4806,1
C00535,114,33,7,1171.78,8202.44,1,0.1548,0
C00536,1458,233,5,903.94,4519.71,0,0.118,0
C00537,1160,115,9,1222.52,11002.66,1,0.0274,0
C00538,544,381,6,1451.81,8710.89,0,0.2027,1
C00539,1312,312,5,832.36,4161.78,0,0.2544,1
C00540,1400,255,6,900.43,5402.59,0,0.0985,0
C00541,749,27,8,357.05,2856.43,1,0.2403,0
C00542,226,319,7,2102.8,14719.63,0,0.449,1
C00543,303,379,4,417.51,1670.04,1,0.1508,1
C00544,1244,373,5,2252.19,11260.93,1,0.0946,1
C00545,705,221,5,946.61,4733.07,0,0.7585,1
C00546,777,248,5,535.31,2676.57,0,0.2817,1
C00547,222,48,7,475.09,3325.64,2,0.3078,0
C00548,79,22,4,1194.24,4776.98,1,0.1576,1
C00549,162,78,6,1141.75,6850.51,0,0.4504,0
C00550,1062,136,2,345.37,690.73,2,0.224,1
C00551,209,82,4,1483.64,5934.57,0,0.5081,0
C00552,1264,191,8,962.2,7697.57,1,0.3193,0
C00553,179,74,8,433.01,3464.08,0,0.3713,0
C00554,297,325,10,1193.26,11932.6,2,0.5563,0
C00555,1342,207,8,1514.92,12119.39,2,0.3293,1
C00556,812,41,6,995.52,5973.1,0,0.2514,0
C00557,75,323,6,1606.65,9639.92,2,0.4175,1
C00558,313,13,10,550.35,5503.55,0,0.4014,0
C00559,445,65,5,706.07,3530.34,1,0.3533,1
C00560,425,266,6,776.07,4656.42,2,0.1417,1
C00561,332,20,8,1834.71,14677.69,0,0.1571,0
C00562,539,101,4,1754.17,7016.67,2,0.1472,1
C00563,684,13,12,1754.49,21053.84,3,0.1453,0
C00564,160,19,8,91.29,730.29,1,0.2953,0
C00565,404,50,5,1191.63,5958.17,0,0.1566,0
C00566,1475,54,6,116.05,696.32,2,0.3452,0
C00567,397,80,7,2444.75,17113.24,1,0.3412,0
C00568,266,349,6,411.27,2467.63,1,0.2434,1
C00569,1342,163,4,483.18,1932.71,2,0.2234,0
C00570,149,7,4,1370.15,5480.6,0,0.1524,0
C00571,1001,296,4,1443.82,5775.28,1,0.0486,1
C00572,119,28,11,851.36,9365.0,1,0.2792,0
C00573,465,9,8,358.3,2866.42,1,0.3933,0
C00574,1028,261,6,886.6,5319.62,0,0.2801,1
C00575,502,113,4,624.57,2498.26,1,0.2902,0
C00576,941,369,4,264.95,1059.8,0,0.2288,0
C00577,572,10,7,2010.27,14071.91,0,0.2661,0
C00578,534,107,3,1219.83,3659.49,1,0.2619,1
C00579,612,396,8,1718.91,13751.26,0,0.3913,0
C00580,103,296,6,1593.88,9563.3,0,0.3722,1
C00581,306,277,7,636.56,4455.9,0,0.4202,1
C00582,912,32,7,447.73,3134.11,0,0.6665,0
C00583,544,79,4,694.04,2776.16,1,0.1548,0
C00584,1453,236,3,754.86,2264.59,0,0.2546,1
C00585,1314,40,14,563.88,7894.39,0,0.2881,0
C00586,1115,291,4,437.08,1748.31,0,0.0799,0
C00587,1087,113,3,1063.23,3189.69,1,0.3088,0
C00588,1204,195,3,747.83,2243.5,2,0.2743,1
C00589,86,294,6,940.92,5645.55,1,0.1554,1
C00590,331,20,5,937.67,4688.33,1,0.4535,0
C00591,1220,398,9,345.18,3106.64,0,0.4523,1
C00592,1382,348,6,708.68,4252.06,0,0.1101,1
C00593,627,106,3,1939.67,5819.01,1,0.2332,1
C00594,816,107,5,820.89,4104.46,1,0.3264,1
C00595,1095,324,10,759.7,7597.01,1,0.2295,1
C00596,682,273,7,1415.86,9911.02,0,0.152,1
C00597,607,332,4,691.66,2766.65,1,0.2875,1
C00598,1489,214,3,454.93,1364.78,0,0.106,1
C00599,1170,270,8,1759.09,14072.72,0,0.213,0
C00600,1400,391,5,1437.74,7188.71,1,0.2119,1
C00601,1005,205,6,915.58,5493.5,0,0.2026,1
C00602,156,164,5,446.71,2233.55,1,0.3388,1
C00603,1018,371,7,943.04,6601.28,1,0.0995,1
C00604,582,336,10,1807.0,18070.01,1,0.4346,1
C00605,1326,262,4,960.31,3841.24,2,0.2216,1
C00606,1380,157,4,769.16,3076.63,1,0.3337,0
C00607,1243,208,3,639.88,1919.64,0,0.1019,1
C00608,825,278,3,815.79,2447.37,0,0.221,1
C00609,753,244,6,1241.97,7451.84,1,0.2964,1
C00610,481,182,6,1221.74,7330.43,0,0.3845,0
C00611,1002,309,7,1504.75,10533.24,1,0.2228,1
C00612,939,241,7,2841.31,19889.19,1,0.3134,1
C00613,586,52,5,676.4,3382.02,0,0.2959,0
C00614,1439,60,4,546.09,2184.38,0,0.0781,0
C00615,1000,333,7,349.61,2447.24,0,0.0759,1
C00616,437,213,5,879.2,4396.01,0,0.3392,0
C00617,421,339,5,924.06,4620.3,1,0.1169,0
C00618,241,178,5,443.73,2218.67,0,0.1605,1
C00619,871,140,4,2507.53,10030.13,1,0.2835,1
C00620,657,107,5,1718.75,8593.74,3,0.4108,1
C00621,1227,25,7,2099.2,14694.38,0,0.1909,0
C00622,169,264,2,567.41,1134.81,0,0.1325,1
C00623,772,311,5,1715.99,8579.97,0,0.1811,1
C00624,174,295,11,599.56,6595.12,0,0.2054,0
C00625,1033,350,4,1562.81,6251.25,0,0.2388,1
C00626,861,327,5,851.81,4259.05,0,0.1703,1
C00627,452,231,7,1078.85,7551.93,0,0.1531,1
C00628,1487,43,6,3090.74,18544.41,1,0.0866,0
C00629,1234,299,6,1007.44,6044.65,0,0.4179,1
C00630,317,237,8,1587.99,12703.96,0,0.2847,0
C00631,724,305,6,1140.6,6843.62,0,0.3353,0
C00632,1041,230,6,793.25,4759.53,2,0.3959,0
C00633,613,116,8,1016.35,8130.81,0,0.3259,0
C00634,715,91,4,790.34,3161.38,1,0.0793,0
C00635,74,45,8,347.28,2778.2,0,0.2106,0
C00636,742,150,6,193.23,1159.39,0,0.5303,1
C00637,176,351,11,836.9,9205.88,0,0.0796,0
C00638,1265,74,8,1062.35,8498.81,0,0.4257,0
C00639,212,100,6,338.8,2032.78,0,0.3597,0
C00640,122,71,5,1784.14,8920.7,1,0.4375,0
C00641,743,173,3,876.68,2630.03,1,0.3649,1
C00642,619,60,6,990.25,5941.48,0,0.2199,0
C00643,143,350,3,2501.16,7503.49,2,0.2984,1
C00644,883,355,7,1156.43,8094.99,1,0.6105,1
C00645,941,128,12,1098.94,13187.23,0,0.4619,0
C00646,908,36,4,1835.79,7343.15,0,0.4008,0
C00647,259,166,2,837.96,1675.93,1,0.1015,0
C00648,77,12,15,1803.68,27055.23,2,0.1008,0
C00649,945,11,7,1720.79,12045.55,0,0.1054,0
C00650,1446,195,8,686.87,5494.96,0,0.2578,0
C00651,783,30,13,1172.17,15238.19,0,0.2494,0
C00652,1124,194,8,2847.33,22778.62,1,0.6611,0
C00653,448,263,2,1798.74,3597.49,0,0.4217,1
C00654,147,139,5,738.42,3692.11,0,0.1187,0
C00655,712,378,8,350.33,2802.61,0,0.3565,0
C00656,124,268,6,842.93,5057.6,1,0.222,1
C00657,707,48,14,899.15,12588.04,0,0.133,0
C00658,512,396,9,526.19,4735.68,1,0.5878,1
C00659,224,363,12,1166.73,14000.81,1,0.1017,0
C00660,1389,94,9,446.92,4022.26,1,0.2187,0
C00661,711,45,5,1600.76,8003.79,0,0.5564,0
C00662,975,174,9,904.88,8143.9,1,0.0918,1
C00663,972,352,11,1092.89,12021.74,2,0.0488,1
C00664,1328,255,4,1551.34,6205.34,1,0.2284,1
C00665,1050,355,8,253.53,2028.28,4,0.3089,1
C00666,440,335,7,710.49,4973.45,0,0.1496,1
C00667,1342,12,3,351.41,1054.23,0,0.1572,0
C00668,1249,278,7,238.44,1669.05,0,0.1464,1
C00669,1092,138,7,1796.2,12573.43,1,0.1589,0
C00670,257,395,10,359.67,3596.75,0,0.2923,0
C00671,814,86,1,3010.13,3010.13,0,0.1456,1
C00672,1471,259,5,1085.81,5429.03,0,0.4793,1
C00673,469,393,5,235.43,1177.16,2,0.2824,1
C00674,1349,304,9,433.9,3905.09,0,0.2765,1
C00675,715,118,7,482.86,3380.03,0,0.1965,1
C00676,798,385,7,1640.75,11485.28,0,0.0667,1
C00677,1463,219,11,668.16,7349.79,0,0.4369,0
C00678,454,327,5,1161.6,5808.0,0,0.6609,1
C00679,1418,169,8,977.77,7822.17,0,0.6395,0
C00680,1222,260,5,1457.48,7287.39,1,0.2571,0
C00681,1114,210,1,965.88,965.88,0,0.3312,1
C00682,100,246,6,70.41,422.49,0,0.2817,1
C00683,78,269,3,1369.19,4107.56,1,0.281,1
C00684,518,337,4,1763.35,7053.4,0,0.5289,1
C00685,124,143,2,230.46,460.91,1,0.1114,1
C00686,526,252,4,103.15,412.58,0,0.3376,1
C00687,1463,358,6,1894.92,11369.51,0,0.4476,0
C00688,1191,323,4,578.16,2312.63,1,0.2831,1
C00689,1221,92,5,153.37,766.83,0,0.2315,0
C00690,904,118,6,916.43,5498.55,1,0.0181,0
C00691,747,345,5,710.01,3550.07,1,0.0309,1
C00692,613,381,7,1093.93,7657.54,1,0.37,1
C00693,618,225,10,799.01,7990.1,0,0.4377,1
C00694,638,162,3,625.76,1877.27,0,0.5518,0
C00695,299,370,6,2444.24,14665.43,0,0.2121,1
C00696,101,39,6,319.31,1915.88,3,0.4807,1
C00697,792,335,7,379.64,2657.51,0,0.4997,0
C00698,794,386,2,1037.27,2074.55,0,0.3735,1
C00699,986,302,7,269.04,1883.28,0,0.0217,0
C00700,305,149,2,1398.31,2796.63,0,0.2292,1
C00701,218,134,5,393.69,1968.45,0,0.355,0
C00702,1428,141,2,2601.53,5203.06,1,0.2668,1
C00703,725,87,10,785.54,7855.42,0,0.0391,0
C00704,437,107,9,517.96,4661.68,0,0.1411,0
C00705,553,361,7,786.96,5508.72,2,0.6022,1
C00706,114,234,2,778.67,1557.34,1,0.2251,1
C00707,1335,59,7,1158.05,8106.32,0,0.41,0
C00708,1209,87,4,320.26,1281.05,0,0.5081,0
C00709,1075,11,6,707.64,4245.86,1,0.0241,1
C00710,1195,322,6,1082.0,6492.01,1,0.4237,0
C00711,1357,335,8,677.02,5416.17,1,0.2454,1
C00712,983,265,6,1456.47,8738.84,0,0.1612,0
C00713,555,327,10,1547.21,15472.08,0,0.3407,1
C00714,170,128,9,1751.51,15763.55,0,0.4974,0
C00715,268,366,6,1975.9,11855.43,1,0.5796,1
C00716,683,364,14,713.81,9993.33,0,0.6085,0
C00717,1250,297,8,2652.12,21216.99,0,0.1953,1
C00718,525,64,2,776.9,1553.8,1,0.4651,0
C00719,652,335,4,1236.69,4946.75,0,0.2633,1
C00720,1421,149,4,519.51,2078.02,0,0.2453,0
C00721,872,51,6,1085.24,6511.41,1,0.5754,0
C00722,1332,367,9,513.19,4618.75,0,0.3199,0
C00723,1090,243,10,1565.16,15651.59,0,0.124,0
C00724,790,207,10,2382.39,23823.91,0,0.293,0
C00725,944,366,2,815.24,1630.48,0,0.2693,1
C00726,1102,61,6,504.88,3029.25,0,0.3765,0
C00727,1209,361,4,1082.06,4328.24,0,0.3099,1
C00728,1064,141,7,335.9,2351.29,0,0.2999,1
C00729,289,359,9,985.67,8871.06,0,0.0497,0
C00730,395,6,8,353.29,2826.32,0,0.2596,0
C00731,158,284,3,522.19,1566.56,1,0.6958,1
C00732,451,134,10,734.04,7340.41,1,0.3517,0
C00733,525,145,5,180.26,901.29,1,0.4948,0
C00734,215,384,7,308.01,2156.05,0,0.2503,0
C00735,804,77,4,350.22,1400.89,0,0.1202,0
C00736,1405,64,7,1573.57,11014.96,0,0.41,0
C00737,1140,31,5,1245.95,6229.73,1,0.0542,0
C00738,1301,280,10,1720.44,17204.43,1,0.2738,0
C00739,1192,38,9,530.15,4771.32,1,0.0691,0
C00740,1302,396,10,1462.53,14625.27,0,0.8209,0
C00741,865,63,3,826.8,2480.41,0,0.0973,0
C00742,739,237,3,1707.75,5123.25,0,0.232,1
C00743,1166,225,3,489.53,1468.59,1,0.3488,1
C00744,907,156,5,257.65,1288.24,0,0.2448,1
C00745,871,11,7,2217.41,15521.85,0,0.2111,0
C00746,1277,288,8,786.51,6292.11,1,0.4422,1
C00747,388,70,5,932.19,4660.94,2,0.4493,1
C00748,135,101,12,1795.26,21543.18,0,0.3077,0
C00749,1129,143,8,529.12,4232.94,1,0.0766,0
C00750,1063,230,10,2560.11,25601.05,1,0.5129,1
C00751,907,257,7,1067.67,7473.67,0,0.6656,0
C00752,274,369,7,459.7,3217.88,1,0.0766,1
C00753,864,341,6,549.42,3296.5,1,0.106,1
C00754,748,229,8,1828.42,14627.37,0,0.1589,0
C00755,1219,163,6,649.17,3895.01,0,0.3843,0
C00756,397,369,11,3803.63,41839.88,0,0.3157,0
C00757,86,140,4,1056.92,4227.7,2,0.4345,1
C00758,1025,201,9,753.38,6780.4,1,0.2607,0
C00759,370,207,5,1429.54,7147.68,0,0.505,1
C00760,555,118,5,555.86,2779.31,1,0.2011,0
C00761,1038,238,11,460.45,5064.92,1,0.1692,0
C00762,550,276,6,757.27,4543.64,0,0.4639,0
C00763,351,143,6,1941.53,11649.18,1,0.3229,1
C00764,68,7,3,1221.98,3665.93,0,0.5508,0
C00765,313,258,10,2159.05,21590.53,0,0.3049,0
C00766,45,70,9,1253.23,11279.05,2,0.6023,1
C00767,1428,159,3,1697.04,5091.12,1,0.1082,1
C00768,491,365,9,2111.01,18999.09,1,0.4002,1
C00769,1399,78,13,3755.6,48822.8,0,0.3654,0
C00770,581,28,6,1165.13,6990.8,3,0.2457,0
C00771,719,338,4,1945.92,7783.69,0,0.4813,1
C00772,209,345,7,246.49,1725.41,1,0.3418,1
C00773,181,82,7,1461.57,10230.98,0,0.7084,0
C00774,374,77,5,1049.96,5249.8,4,0.3275,1
C00775,1184,316,7,298.03,2086.19,1,0.3201,1
C00776,1430,236,3,2916.03,8748.1,0,0.3452,0
C00777,1182,234,7,1333.39,9333.7,1,0.4515,0
C00778,464,330,4,919.34,3677.36,2,0.2583,1
C00779,557,302,6,2346.59,14079.57,1,0.4514,1
C00780,383,134,12,311.13,3733.56,0,0.1056,0
C00781,1142,3,3,997.42,2992.27,1,0.4317,0
C00782,1272,112,6,183.58,1101.5,1,0.1408,1
C00783,160,86,5,1066.33,5331.66,0,0.2369,0
C00784,238,265,4,339.23,1356.91,0,0.7215,0
C00785,699,176,5,787.62,3938.12,0,0.0248,1
C00786,1387,24,9,1342.6,12083.36,1,0.15,0
C00787,101,346,5,2224.88,11124.4,2,0.5133,1
C00788,405,39,5,869.67,4348.37,0,0.4722,0
C00789,1326,40,13,664.57,8639.45,0,0.0877,0
C00790,725,369,4,1273.62,5094.48,0,0.3985,1
C00791,543,226,1,823.93,823.93,0,0.129,1
C00792,1241,331,9,1374.47,12370.22,0,0.4454,0
C00793,278,336,7,1388.21,9717.49,1,0.4901,1
C00794,284,55,3,1353.02,4059.05,1,0.145,0
C00795,243,6,5,1538.36,7691.78,0,0.3216,0
C00796,1256,162,10,1757.47,17574.66,1,0.3089,0
C00797,187,14,6,1152.12,6912.73,0,0.2777,0
C00798,980,119,5,885.53,4427.64,1,0.4212,0
C00799,189,158,6,1376.47,8258.83,0,0.1534,1
C00800,1063,177,7,720.49,5043.42,2,0.3972,1
C00801,726,36,9,375.5,3379.49,1,0.1946,0
C00802,420,86,7,182.53,1277.73,0,0.3263,0
C00803,283,34,4,581.29,2325.17,1,0.379,0
C00804,1025,255,10,1570.03,15700.26,1,0.3108,0
C00805,1151,85,6,1036.48,6218.85,0,0.1503,0
C00806,883,234,4,2367.43,9469.71,1,0.7246,1
C00807,778,191,6,1263.25,7579.47,0,0.3816,0
C00808,765,291,5,839.31,4196.54,0,0.0848,0
C00809,1311,133,5,948.73,4743.65,1,0.3905,1
C00810,585,0,8,727.5,5819.96,1,0.3175,0
C00811,1241,388,6,934.61,5607.65,1,0.2213,1
C00812,196,373,11,334.52,3679.74,0,0.208,0
C00813,1114,178,8,1525.87,12206.96,1,0.0797,0
C00814,1433,24,9,1112.56,10013.02,1,0.1698,0
C00815,281,230,5,1036.21,5181.06,1,0.4775,1
C00816,327,235,3,335.13,1005.39,0,0.0698,1
C00817,708,150,5,1015.56,5077.79,3,0.1905,1
C00818,930,101,7,650.77,4555.37,0,0.2536,0
C00819,1378,41,8,2167.72,17341.75,2,0.4727,0
C00820,749,195,4,1748.8,6995.19,1,0.1471,1
C00821,1153,167,11,1698.69,18685.54,0,0.1336,0
C00822,586,219,9,545.07,4905.67,0,0.4886,0
C00823,830,180,7,1904.45,13331.15,1,0.28,0
C00824,358,388,4,477.78,1911.12,1,0.1046,1
C00825,835,380,5,1322.64,6613.2,0,0.0478,1
C00826,1345,397,3,1071.34,3214.02,0,0.2551,0
C00827,537,357,4,968.87,3875.47,0,0.3303,0
C00828,1303,363,8,468.49,3747.9,1,0.1683,0
C00829,1274,1,2,58.09,116.17,0,0.0881,1
C00830,928,358,8,1465.35,11722.81,0,0.1619,1
C00831,1353,110,2,252.22,504.43,0,0.1512,1
C00832,1264,95,4,423.87,1695.46,1,0.2798,0
C00833,1034,230,11,85.32,938.54,0,0.2942,0
C00834,1389,216,3,1575.57,4726.71,2,0.0315,1
C00835,1499,282,5,1037.86,5189.28,1,0.1928,1
C00836,498,343,12,314.49,3773.87,0,0.3751,0
C00837,1180,178,7,478.65,3350.56,1,0.3091,1
C00838,720,332,9,303.91,2735.15,1,0.2237,1
C00839,1239,284,9,682.26,6140.33,1,0.3125,1
C00840,245,277,6,492.03,2952.2,0,0.4323,0
C00841,770,287,7,999.32,6995.26,0,0.2052,0
C00842,875,191,3,305.19,915.57,1,0.4502,1
C00843,720,284,7,1472.12,10304.81,1,0.4029,1
C00844,1414,243,6,1689.78,10138.67,0,0.4365,0
C00845,568,100,8,2869.2,22953.64,0,0.1843,0
C00846,913,271,8,840.69,6725.52,0,0.4319,0
C00847,748,3,8,2551.74,20413.92,1,0.2319,0
C00848,781,347,10,1902.25,19022.46,2,0.4897,0
C00849,909,77,7,252.56,1767.92,0,0.2567,0
C00850,861,328,3,849.43,2548.28,0,0.1877,1
C00851,825,140,6,468.01,2808.08,2,0.5476,1
C00852,1389,293,2,413.39,826.77,2,0.3868,0
C00853,329,179,3,918.78,2756.35,0,0.6875,0
C00854,233,280,5,1268.65,6343.25,1,0.1907,1
C00855,676,35,4,591.16,2364.63,0,0.2164,0
C00856,1271,294,4,958.62,3834.5,0,0.2741,0
C00857,760,277,6,867.45,5204.72,0,0.2281,0
C00858,559,363,5,963.84,4819.22,0,0.142,1
C00859,824,57,8,731.86,5854.9,1,0.1369,0
C00860,1438,182,3,701.06,2103.18,1,0.2308,1
C00861,111,114,8,692.48,5539.8,0,0.0239,0
C00862,944,395,6,1263.19,7579.13,1,0.1094,1
C00863,1102,129,11,327.91,3606.97,1,0.161,0
C00864,575,257,7,881.12,6167.85,0,0.3421,0
C00865,1453,235,7,333.7,2335.87,1,0.7636,0
C00866,853,212,6,2085.47,12512.85,0,0.2796,1
C00867,306,293,5,1260.5,6302.52,2,0.3481,1
C00868,659,36,4,1462.42,5849.68,0,0.4641,0
C00869,1304,123,7,467.27,3270.89,0,0.6426,0
C00870,1316,268,2,1012.29,2024.58,0,0.3022,0
C00871,330,335,8,1224.52,9796.13,0,0.2468,0
C00872,550,226,7,395.37,2767.57,0,0.4299,0
C00873,107,142,12,1138.35,13660.16,0,0.4155,0
C00874,190,248,2,1208.29,2416.58,2,0.1694,1
C00875,1124,322,7,359.36,2515.51,0,0.3151,0
C00876,815,108,6,627.78,3766.7,1,0.0139,0
C00877,1295,63,6,978.63,5871.76,0,0.2236,1
C00878,51,339,5,1273.36,6366.78,0,0.0745,1
C00879,1270,143,2,1140.63,2281.25,0,0.4479,1
C00880,956,386,9,254.14,2287.22,1,0.1684,1
C00881,159,233,2,1599.3,3198.61,1,0.1895,1
C00882,1005,309,5,1687.62,8438.12,0,0.2046,0
C00883,39,201,6,550.87,3305.25,2,0.3897,0
C00884,1424,67,5,695.65,3478.27,1,0.3587,0
C00885,1334,144,6,744.95,4469.7,1,0.559,1
C00886,512,2,6,1296.0,7776.0,0,0.2129,0
C00887,409,84,4,1252.95,5011.78,1,0.5301,0
C00888,99,279,8,972.23,7777.84,2,0.3854,0
C00889,347,201,6,880.31,5281.88,0,0.068,0
C00890,866,384,8,1468.81,11750.5,0,0.2768,1
C00891,1273,36,5,585.13,2925.66,2,0.6007,0
C00892,281,41,3,489.18,1467.53,0,0.1118,0
C00893,460,158,6,827.47,4964.8,1,0.4091,0
C00894,413,344,9,363.26,3269.33,2,0.2193,1
C00895,754,28,7,1582.52,11077.62,1,0.1948,0
C00896,60,215,5,832.71,4163.54,1,0.2298,1
C00897,1390,173,10,1520.34,15203.35,1,0.1098,0
C00898,295,311,5,1126.46,5632.3,1,0.4224,1
C00899,1049,385,8,1531.16,12249.28,0,0.4477,0
C00900,767,210,9,903.77,8133.92,0,0.1887,0
C00901,670,194,8,1957.38,15659.07,0,0.2299,0
C00902,383,110,8,2866.11,22928.86,1,0.2866,0
C00903,768,234,3,1511.28,4533.83,0,0.23,0
C00904,765,58,4,664.77,2659.06,3,0.3974,0
C00905,513,200,3,2069.75,6209.24,1,0.2566,1
C00906,704,24,8,465.33,3722.67,0,0.1753,0
C00907,1289,87,3,1483.07,4449.2,0,0.0411,0
C00908,835,68,5,413.35,2066.77,1,0.268,0
C00909,843,43,7,842.3,5896.09,2,0.3699,0
C00910,692,26,8,772.91,6183.27,1,0.5347,0
C00911,1234,133,9,1196.7,10770.32,1,0.4129,0
C00912,812,117,8,370.97,2967.77,0,0.1617,0
C00913,1496,205,5,909.82,4549.11,1,0.2177,0
C00914,342,165,9,1491.0,13419.0,0,0.2854,0
C00915,722,278,7,2202.47,15417.29,0,0.2806,1
C00916,1481,267,3,1107.07,3321.21,1,0.1844,1
C00917,61,258,4,2037.64,8150.56,1,0.0409,0
C00918,1319,373,6,451.83,2710.96,0,0.4537,1
C00919,1338,211,7,189.69,1327.83,0,0.454,0
C00920,652,206,6,496.25,2977.52,1,0.5001,0
C00921,384,142,4,297.81,1191.22,0,0.47,0
C00922,1363,202,4,1453.73,5814.92,1,0.2489,1
C00923,407,103,8,1480.24,11841.92,0,0.333,0
C00924,1005,396,11,1069.62,11765.78,2,0.2412,1
C00925,526,297,2,1487.33,2974.66,0,0.6256,1
C00926,36,169,8,935.3,7482.44,0,0.0517,0
C00927,1453,356,5,907.81,4539.03,0,0.4753,0
C00928,585,334,4,1748.18,6992.7,0,0.4583,0
C00929,978,252,3,768.1,2304.31,3,0.4474,0
C00930,747,117,5,1186.85,5934.27,1,0.5418,0
C00931,1116,40,5,1451.21,7256.07,0,0.0502,0
C00932,108,43,7,1704.0,11927.99,0,0.5055,0
C00933,230,318,6,1155.5,6933.01,0,0.4319,1
C00934,1366,52,5,813.89,4069.45,1,0.517,0
C00935,583,236,7,751.63,5261.4,0,0.1144,0
C00936,501,191,5,248.46,1242.3,0,0.6197,0
C00937,385,261,5,759.92,3799.62,1,0.1461,0
C00938,1078,24,5,825.17,4125.86,0,0.1403,1
C00939,56,276,4,1127.0,4507.99,1,0.3702,1
C00940,1153,43,11,1255.04,13805.39,0,0.452,0
C00941,994,184,1,1206.04,1206.04,0,0.423,1
C00942,951,170,10,1095.92,10959.17,0,0.3674,0
C00943,45,204,1,759.23,759.23,1,0.0319,1
C00944,270,21,12,747.03,8964.38,2,0.2801,0
C00945,1308,124,4,1834.43,7337.72,0,0.0895,1
C00946,1377,159,4,1309.23,5236.91,0,0.3647,1
C00947,996,250,4,152.3,609.21,1,0.6248,0
C00948,118,104,9,169.11,1522.03,0,0.1323,0
C00949,812,197,6,245.13,1470.79,3,0.0842,1
C00950,853,210,8,579.89,4639.13,0,0.2112,0
C00951,685,137,6,1334.37,8006.2,1,0.0962,1
C00952,1196,16,14,599.59,8394.23,1,0.0681,0
C00953,671,92,5,1206.94,6034.71,0,0.209,0
C00954,980,168,6,502.89,3017.33,0,0.288,0
C00955,490,251,5,1436.86,7184.32,0,0.3937,1
C00956,1081,38,5,1307.42,6537.08,0,0.3916,0
C00957,1015,179,7,205.42,1437.93,0,0.1423,0
C00958,1148,140,2,2246.0,4492.0,3,0.3317,1
C00959,923,81,9,666.02,5994.18,1,0.2552,0
C00960,1225,269,3,274.41,823.22,1,0.4346,1
C00961,492,311,2,842.97,1685.95,1,0.2598,1
C00962,196,222,4,1383.01,5532.04,3,0.5158,1
C00963,1428,216,8,416.71,3333.69,0,0.1027,0
C00964,1267,219,7,1000.04,7000.25,0,0.1102,1
C00965,590,252,8,770.12,6160.93,0,0.209,1
C00966,1063,306,7,413.49,2894.46,2,0.2248,1
C00967,1094,225,5,975.24,4876.2,1,0.22,1
C00968,376,343,7,480.26,3361.82,0,0.7508,1
C00969,686,250,9,711.68,6405.1,1,0.238,1
C00970,149,185,9,525.74,4731.65,1,0.0512,0
